Trace_Id, 1-5931a48b-e5c023be774ba5b6a1679d19, Trace_Latency [ms], 5.570000171661377

name, id, resource, parent_id, start, end, MC-val, MC-unit, PAW-val, PAW-unit, PTW-val, PTW-unit, MAW-val, MAW-unit, MTW-val, MTW-unit, c_1_name, c_1_val, c_1_type, c_2_name, c_2_val, c_2_type, c_3_name, c_3_val, c_3_type, c_4_name, c_4_val, c_4_type

readNotificationsFunction, 307b69831e41fcdc, N/A, , 1496425611.856, 1496425617.426
readNotificationsFunction, 222cb96c5ec81761, readNotificationsFunction, 307b69831e41fcdc, 1496425614.673, 1496425617.409
readNotificationsFunction-Kinesis, b45f5d978efa5304, N/A, 222cb96c5ec81761, 1496425615.016, 1496425616.473
readNotificationsFunction-Kinesis-Kinesis, 81e931b9fb7d33d9, N/A, b45f5d978efa5304, 1496425616.673, 1496425617.312, 13, NANO-USD,  ,  ,  ,  ,  ,  ,  ,  , PayloadSize, 5440, B, Operation, READ, KINESISOPERATION, Latency, 639, MS
readNotificationsFunction-Initialization, 7407d7064bac545d, N/A, 222cb96c5ec81761, 1496425612.493, 1496425614.641
Kinesis, 224bcff4385fa6bf, N/A, b45f5d978efa5304, 1496425615.016, 1496425616.473
Kinesis, 3992887b372ee7dc, N/A, 81e931b9fb7d33d9, 1496425616.673, 1496425617.312
