Trace_Id, 1-5931a57a-eec3ceabad2cd7c4fb472255, Trace_Latency [ms], 8.340999841690063

name, id, resource, parent_id, start, end, MC-val, MC-unit, PAW-val, PAW-unit, PTW-val, PTW-unit, MAW-val, MAW-unit, MTW-val, MTW-unit, c_1_name, c_1_val, c_1_type, c_2_name, c_2_val, c_2_type, c_3_name, c_3_val, c_3_type, c_4_name, c_4_val, c_4_type

readNotificationsFunction, 5b126ff1656951bb, readNotificationsFunction, 28bdac51c4e9d386, 1496425856.268, 1496425858.511, 4784, NANO-USD, 0, B, 0, MS, 86, MB, 17, MS, Duration, 2283, MS, BilledDuration, 2300, MS, MemorySize, 128, MB, MaxMemoryUsed, 42, MB
readNotificationsFunction-Kinesis, b35bf3b46ff9f226, N/A, 5b126ff1656951bb, 1496425856.431, 1496425858.053
readNotificationsFunction-Kinesis-Kinesis, b72bf75ad494bc01, N/A, b35bf3b46ff9f226, 1496425858.056, 1496425858.455, 13, NANO-USD,  ,  ,  ,  ,  ,  ,  ,  , PayloadSize, 5440, B, Operation, READ, KINESISOPERATION, Latency, 399, MS
readNotificationsFunction-Initialization, 350d4cac2cabfe29, N/A, 5b126ff1656951bb, 1496425853.652, 1496425856.227
readNotificationsFunction, 28bdac51c4e9d386, N/A, , 1496425850.17, 1496425858.508
Kinesis, 29f0bbee14108260, N/A, b35bf3b46ff9f226, 1496425856.431, 1496425858.053
Kinesis, 2d9c8c9b3f2415d2, N/A, b72bf75ad494bc01, 1496425858.056, 1496425858.455
